표준링크ID,시작노드ID,종료노드ID,차로수,도로등급코드,도로등급코드명,도로유형코드,도로유형코드명,도로번호,도로명,도로사용여부코드,도로사용코드명,중용구간여부코드,중용구간여부코드명,연결로코드,연결로코드명,최고제한속도,통행제한차량코드,통행제한차량코드명,통과제한하중,통과제한높이,지도거리,버스전용차로여부,버스전용차로운영코드,링크ID,표준링크순서
1240055002,1240090700,1240090900,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,278.0,,,1240003700,2
1240055003,1240090900,1240001700,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,2000.0,,,1240003700,3
1240055101,1240030300,1240090900,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,2014.0,,,1240003800,1
1240055102,1240090900,1240090700,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,289.0,,,1240003800,2
1240055103,1240090700,1240090200,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,595.0,,,1240003800,3
1240055104,1240090200,1240025100,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,545.0,,,1240003800,4
1240057100,1240001700,1240030600,3,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,465.0,,,1240005000,1
1240057200,1240030600,1240030800,2,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,66.0,,,1240005000,2
1240057300,1240030900,1240030300,4,102,도시고속국도,000,일반도로,-,올림픽대로,0,사용,0,독립구간,000,연결로 아님,80,0,모두통행가능,0,0,456.0,,,1240004900,2
1240059300,1240032200,1240032300,3,104,특별.광역시도,000,일반도로,-,양재대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,369.0,,,1240028700,2
1240059400,1240032300,1240032200,3,104,특별.광역시도,000,일반도로,-,양재대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,367.0,,,1240028800,2
1240059500,1240032300,1240007200,3,104,특별.광역시도,000,일반도로,-,양재대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,748.0,,,1240028700,3
1240059600,1240007200,1240032300,3,104,특별.광역시도,000,일반도로,-,양재대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,749.0,,,1240028800,1
1240223900,1230047100,1240008800,3,104,특별.광역시도,000,일반도로,-,동남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,759.0,,,1230031800,1
1240224000,1240008800,1230047100,2,104,특별.광역시도,000,일반도로,-,동남로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,759.0,,,1230031700,1
1240224100,1240012200,1240012800,1,104,특별.광역시도,000,일반도로,-,천호옛길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,182.0,,,1230036600,1
1240224200,1240012800,1240012200,1,104,특별.광역시도,000,일반도로,-,천호옛길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,182.0,,,1230036700,2
1240224300,1240012800,1240013000,1,104,특별.광역시도,000,일반도로,-,천호옛길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,93.0,,,1230036600,2
1240224400,1240013000,1240012800,1,104,특별.광역시도,000,일반도로,-,천호옛길,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,93.0,,,1230036700,1
1240224500,1240018000,1040019600,1,104,특별.광역시도,003,교량,-,구천면로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,642.0,,,1040011900,3
1240224600,1040019600,1040019400,1,104,특별.광역시도,003,교량,-,구천면로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,36.0,,,1040011900,4
1240225700,1240032200,2210023200,3,104,특별.광역시도,000,일반도로,-,양재대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,226.0,,,1240028800,3
1240225800,2210023200,1240032200,3,104,특별.광역시도,000,일반도로,-,양재대로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,227.0,,,1240028700,1
1060011500,1060012700,1060012100,2,104,특별.광역시도,000,일반도로,-,봉우재로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,582.0,,,1060011500,1
1060011600,1060012100,1060012700,2,104,특별.광역시도,000,일반도로,-,봉우재로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,581.0,,,1060011600,1
1060011900,1060014500,1060012000,2,104,특별.광역시도,000,일반도로,-,용마산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,604.0,,,1060011900,1
1060012000,1060012000,1060014500,2,104,특별.광역시도,000,일반도로,-,용마산로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,604.0,,,1060012000,1
1060012102,1060013200,1060012700,2,104,특별.광역시도,000,일반도로,-,봉우재로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,356.0,,,1060012100,2
1060012201,1060013200,1060004600,2,104,특별.광역시도,000,일반도로,-,봉우재로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,261.0,,,1060012200,2
1060012202,1060012700,1060013200,2,104,특별.광역시도,000,일반도로,-,봉우재로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,356.0,,,1060012200,1
1070009602,1070011900,1070013300,2,104,특별.광역시도,000,일반도로,-,아리랑로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,359.0,,,1070009600,2
1070009603,1070013300,1070017600,2,104,특별.광역시도,000,일반도로,-,아리랑로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,533.0,,,1070009600,3
1070012003,1070019200,1070021200,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,213.0,,,1005003300,3
1080004500,1080012400,1080011800,3,104,특별.광역시도,000,일반도로,-,한천로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,309.0,,,1080004500,1
1070012102,1070021500,1070017600,2,104,특별.광역시도,000,일반도로,-,아리랑로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,275.0,,,1070012100,2
1070012103,1070004300,1070021500,2,104,특별.광역시도,000,일반도로,-,아리랑로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,57.0,,,1070012100,1
1080008701,1080014700,1080002400,1,104,특별.광역시도,000,일반도로,-,수유로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,126.0,,,1080008701,1
1070012201,1070017600,1070021700,2,104,특별.광역시도,000,일반도로,-,아리랑로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,284.0,,,1070012200,1
1070012202,1070021700,1070004300,2,104,특별.광역시도,000,일반도로,-,아리랑로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,55.0,,,1070012200,2
1070012301,1070004300,1070022100,2,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,80.0,,,1070012300,1
1070012302,1070022100,1070022000,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,59.0,,,1070012300,2
1070048900,1070024200,1070000400,3,104,특별.광역시도,000,일반도로,-,화랑로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,38.0,,,1005004000,2
1070012303,1070022000,1070018900,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,586.0,,,1070012300,3
1070012304,1070018900,1070018600,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,33.0,,,1070012300,4
1070012705,1070020100,1070019100,3,104,특별.광역시도,000,일반도로,-,동소문로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,52.0,,,1070012700,2
1070012802,1070018300,1070020100,3,104,특별.광역시도,000,일반도로,-,동소문로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,121.0,,,1070012800,1
1070012803,1070020100,1070023100,3,104,특별.광역시도,000,일반도로,-,동소문로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,288.0,,,1070012800,2
1070012902,1070023100,1070021200,3,104,특별.광역시도,000,일반도로,-,삼양로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,120.0,,,1070012900,1
1070013002,1070021200,1070023100,3,104,특별.광역시도,000,일반도로,-,삼양로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,122.0,,,1070013000,1
1070013101,1070022600,1070004300,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,82.0,,,1070013100,2
1070013102,1070023600,1070022600,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,98.0,,,1070013100,1
1070013200,1070004300,1070023600,3,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,177.0,,,1070013200,1
1070013301,1070024900,1070024500,2,104,특별.광역시도,000,일반도로,-,정릉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,330.0,,,1070013300,1
1070038900,1070017300,1070018200,4,104,특별.광역시도,000,일반도로,-,월곡로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,64.0,,,1070011800,2
1070039200,1070018700,1070016900,5,104,특별.광역시도,000,일반도로,-,종암로30길,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,245.0,,,1070011700,1
1090010401,1090015300,1090015400,3,104,특별.광역시도,000,일반도로,-,방학로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,324.0,,,1090010400,2
1070048800,1070000400,1070024100,3,104,특별.광역시도,000,일반도로,-,화랑로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,39.0,,,1005003900,3
1080004801,1080001600,1080012000,2,104,특별.광역시도,000,일반도로,-,오현로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,62.0,,,1080004800,1
1070050800,1070004800,1070025500,3,104,특별.광역시도,000,일반도로,-,화랑로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,118.0,,,1005004100,1
1090013001,1090019100,1090019400,2,104,특별.광역시도,003,교량,-,마들로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,84.0,,,1090013000,1
1080004301,1080008800,1080001300,2,104,특별.광역시도,000,일반도로,-,삼양로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,188.0,,,1080004300,6
1080004302,1080009900,1080008800,2,104,특별.광역시도,000,일반도로,-,삼양로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,109.0,,,1080004300,5
1080004600,1080011800,1080012400,3,104,특별.광역시도,000,일반도로,-,한천로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,312.0,,,1080004600,1
1080004701,1080012000,1080001600,2,104,특별.광역시도,000,일반도로,-,오현로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,62.0,,,1080004700,2
1080004702,1080012400,1080012000,2,104,특별.광역시도,000,일반도로,-,오현로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,223.0,,,1080004700,1
1080004802,1080012000,1080012400,2,104,특별.광역시도,000,일반도로,-,오현로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,224.0,,,1080004800,2
1080008200,1080014400,1080002800,2,104,특별.광역시도,000,일반도로,-,덕릉로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,489.0,,,1080008200,1
1080008300,1080015700,1080002300,2,104,특별.광역시도,000,일반도로,-,삼양로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,342.0,,,1080008300,1
1080008400,1080002300,1080015700,2,104,특별.광역시도,000,일반도로,-,삼양로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,342.0,,,1080008400,1
1080008801,1080002400,1080014700,1,104,특별.광역시도,000,일반도로,-,수유로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,120.0,,,1080008801,1
1080011202,1080016600,1080017200,2,104,특별.광역시도,000,일반도로,-,한천로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,466.0,,,1080011200,2
1080011301,1080017100,1080003300,3,104,특별.광역시도,000,일반도로,-,도봉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,472.0,,,1080011300,2
1080011401,1080003300,1080017100,3,104,특별.광역시도,000,일반도로,-,도봉로,0,사용,0,독립구간,000,연결로 아님,50,0,모두통행가능,0,0,472.0,,,1080011400,1
1080011500,1080003800,1080003400,2,104,특별.광역시도,000,일반도로,-,인수봉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,872.0,,,1080011500,1
1080011600,1080003400,1080003800,2,104,특별.광역시도,000,일반도로,-,인수봉로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,862.0,,,1080011600,1
1100027102,1100034600,1100008400,2,104,특별.광역시도,000,일반도로,-,중계로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,276.0,,,1100027100,2
1090010002,1090015500,1090003600,3,104,특별.광역시도,000,일반도로,-,방학로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,63.0,,,1090010000,4
1090010003,1090015200,1090015500,1,104,특별.광역시도,000,일반도로,-,방학로,0,사용,0,독립구간,000,연결로 아님,60,0,모두통행가능,0,0,21.0,,,1090010000,3
1110014105,1110020800,1110019900,1,104,특별.광역시도,000,일반도로,-,갈현로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,375.0,,,1110014100,4
1110014106,1110021000,1110020800,1,104,특별.광역시도,000,일반도로,-,갈현로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,308.0,,,1110014100,3
1110014107,1110021100,1110021000,1,104,특별.광역시도,000,일반도로,-,갈현로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,112.0,,,1110014100,2
1110014108,1110021200,1110021100,1,104,특별.광역시도,000,일반도로,-,갈현로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,78.0,,,1110014100,1
1110014201,1110018400,1110018900,1,104,특별.광역시도,000,일반도로,-,갈현로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,175.0,,,1110014200,1
1110014202,1110018900,1110019100,1,104,특별.광역시도,000,일반도로,-,갈현로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,126.0,,,1110014200,2
1110040200,1110021900,1110021800,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,183.0,,,1110015300,7
1110040300,1110021800,1110021900,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,30,0,모두통행가능,0,0,187.0,,,1110015400,1
1110040401,1110022100,1110021901,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,156.0,,,1110015300,3
1110040403,1110021901,1110021902,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,283.0,,,1110015300,4
1110040405,1110021902,1110021903,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,280.0,,,1110015300,5
1110040406,1110021903,1110021900,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,259.0,,,1110015300,6
1110040502,1110021901,1110022100,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,156.0,,,1110015400,5
1110040504,1110021902,1110021901,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,284.0,,,1110015400,4
1110040505,1110021900,1110021903,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,259.0,,,1110015400,2
1110040506,1110021903,1110021902,1,104,특별.광역시도,000,일반도로,-,진관2로,0,사용,0,독립구간,000,연결로 아님,40,0,모두통행가능,0,0,280.0,,,1110015400,3
